Date,Open,High,Low,Close,Adj Close,Volume
2020-06-10,149.9600067138672,152.39999389648438,149.83999633789062,151.0,143.61105346679688,4940200
2020-06-11,151.85000610351562,152.24000549316406,143.0500030517578,144.0800018310547,137.0297088623047,4547400
2020-06-12,145.5399932861328,146.3800048828125,141.47000122070312,143.5399932861328,136.51608276367188,3973200
2020-06-15,142.0,142.89999389648438,139.67999267578125,141.52000427246094,134.594970703125,3709900
2020-06-16,156.32000732421875,167.42999267578125,155.0,163.7100067138672,155.69912719726562,15029300
2020-06-17,164.22999572753906,164.36000061035156,159.39999389648438,159.97000122070312,152.1421356201172,4711200
2020-06-18,159.1999969482422,162.97000122070312,158.1999969482422,161.07000732421875,153.18832397460938,3631600
2020-06-19,162.22999572753906,162.47999572753906,158.25999450683594,159.94000244140625,152.11361694335938,6004900
2020-06-22,159.17999267578125,161.47999572753906,158.9199981689453,160.4499969482422,152.5986328125,2647300
2020-06-23,160.88999938964844,162.8699951171875,158.9499969482422,159.33999633789062,151.54295349121094,2771500
2020-06-24,158.5500030517578,159.7899932861328,156.3300018310547,157.02999877929688,149.34600830078125,3096000
2020-06-25,157.63999938964844,163.38999938964844,156.7100067138672,162.86000061035156,154.89068603515625,3735400
2020-06-26,162.3300018310547,163.7899932861328,160.17999267578125,162.8300018310547,154.8621826171875,5290400
2020-06-29,163.85000610351562,164.2100067138672,161.02999877929688,162.72000122070312,154.75755310058594,2640300
2020-06-30,163.11000061035156,165.1699981689453,162.3000030517578,164.17999267578125,156.1461181640625,3296300
2020-07-01,164.32000732421875,165.47000122070312,162.52000427246094,163.3000030517578,155.30917358398438,2065100
2020-07-02,164.07000732421875,164.77000427246094,162.3699951171875,163.8699951171875,155.85125732421875,1960200
2020-07-06,164.4600067138672,168.9199981689453,164.00999450683594,166.88999938964844,158.72354125976562,2760100
2020-07-07,166.1199951171875,168.3800048828125,165.27000427246094,166.75,158.59036254882812,3273300
2020-07-08,166.83999633789062,169.82000732421875,166.83999633789062,169.1300048828125,160.85389709472656,2781800
2020-07-09,169.8800048828125,170.75,163.7100067138672,166.4499969482422,158.30503845214844,2955200
2020-07-10,166.13999938964844,166.13999938964844,162.74000549316406,163.36000061035156,155.36622619628906,2245100
2020-07-13,164.61000061035156,167.0,161.0399932861328,162.0800018310547,154.14889526367188,3455600
2020-07-14,162.8800048828125,164.77000427246094,161.52999877929688,163.8800048828125,155.86082458496094,2642900
2020-07-15,165.19000244140625,166.47999572753906,163.89999389648438,165.4499969482422,157.35397338867188,2346200
2020-07-16,164.9499969482422,165.44000244140625,162.60000610351562,165.0,156.92601013183594,1486800
2020-07-17,166.0399932861328,167.25999450683594,165.11000061035156,165.9600067138672,157.83901977539062,2935800
2020-07-20,166.49000549316406,167.7100067138672,165.72999572753906,167.0399932861328,158.86611938476562,1806200
2020-07-21,166.8699951171875,167.22999572753906,164.75999450683594,165.3000030517578,157.21131896972656,1540700
2020-07-22,165.5399932861328,165.85000610351562,162.3300018310547,164.83999633789062,156.77383422851562,1686500
2020-07-23,165.25999450683594,165.4600067138672,160.7899932861328,161.52000427246094,153.6162567138672,2408800
2020-07-24,161.47000122070312,161.47000122070312,158.4499969482422,159.5399932861328,151.73313903808594,2247900
2020-07-27,159.60000610351562,161.74000549316406,158.58999633789062,160.5,152.64620971679688,2709700
2020-07-28,161.6699981689453,165.41000366210938,161.35000610351562,162.64999389648438,154.6909637451172,3483100
2020-07-29,162.52999877929688,163.02999877929688,161.10000610351562,161.75,153.8350372314453,3108900
2020-07-30,158.4499969482422,158.5,150.4499969482422,153.0,145.51318359375,6638100
2020-07-31,153.1300048828125,153.33999633789062,148.74000549316406,150.2899932861328,142.935791015625,5342700
2020-08-03,152.8000030517578,153.85000610351562,151.22000122070312,152.83999633789062,145.36102294921875,3615000
2020-08-04,153.3800048828125,156.0,153.08999633789062,154.85000610351562,147.2726593017578,3260000
2020-08-05,157.30999755859375,157.49000549316406,153.3000030517578,154.33999633789062,146.78762817382812,2386400
2020-08-06,153.85000610351562,155.5,151.0,152.8800048828125,145.39906311035156,2176200
2020-08-07,152.9600067138672,153.5,151.5800018310547,152.92999267578125,145.44664001464844,2017100
2020-08-10,152.92999267578125,153.49000549316406,151.52999877929688,153.0,145.51318359375,1745200
2020-08-11,153.13999938964844,153.13999938964844,150.1999969482422,150.6300048828125,143.25917053222656,2103400
2020-08-12,150.7899932861328,153.1699981689453,150.60000610351562,152.5500030517578,145.085205078125,2430400
2020-08-13,150.82000732421875,151.69000244140625,149.7899932861328,150.4600067138672,143.79498291015625,2077700
2020-08-14,149.8000030517578,151.69000244140625,149.14999389648438,150.08999633789062,143.44142150878906,1538000
2020-08-17,150.9199981689453,152.6999969482422,150.36000061035156,151.52999877929688,144.81761169433594,2704700
2020-08-18,152.14999389648438,153.14999389648438,151.14999389648438,153.11000061035156,146.32766723632812,1959700
2020-08-19,153.80999755859375,154.41000366210938,152.00999450683594,152.2899932861328,145.54393005371094,1938800
2020-08-20,152.5500030517578,152.85000610351562,150.85000610351562,151.33999633789062,144.63601684570312,1830200
2020-08-21,151.33999633789062,151.35000610351562,147.9499969482422,149.25999450683594,142.64820861816406,3112000
2020-08-24,150.0500030517578,150.39999389648438,148.25,149.52000427246094,142.89663696289062,2268400
2020-08-25,150.36000061035156,151.30999755859375,149.30999755859375,149.67999267578125,143.04953002929688,2216100
2020-08-26,149.19000244140625,149.4600067138672,147.41000366210938,149.25999450683594,142.64820861816406,3029700
2020-08-27,150.5800018310547,150.94000244140625,148.94000244140625,148.97000122070312,142.37100219726562,3146100
2020-08-28,148.83999633789062,149.14999389648438,146.97999572753906,147.33999633789062,140.81320190429688,2102600
2020-08-31,147.35000610351562,148.7899932861328,147.02999877929688,148.38999938964844,141.81671142578125,4430700
2020-09-01,148.61000061035156,149.1999969482422,146.64999389648438,147.3000030517578,140.77500915527344,2358700
2020-09-02,146.7899932861328,150.0,146.50999450683594,149.5500030517578,142.92532348632812,2406800
2020-09-03,152.19000244140625,153.3699951171875,147.4600067138672,149.02000427246094,142.41880798339844,4226100
2020-09-04,148.77000427246094,152.5800018310547,147.9499969482422,150.91000366210938,144.2250518798828,4361800
2020-09-08,150.9499969482422,151.30999755859375,148.5,149.30999755859375,142.6959686279297,4351200
2020-09-09,150.6199951171875,154.1199951171875,150.30999755859375,151.97000122070312,145.2381134033203,2328500
2020-09-10,149.8800048828125,150.60000610351562,145.72000122070312,146.22000122070312,139.74282836914062,3961300
2020-09-11,147.55999755859375,149.19000244140625,146.8800048828125,148.08999633789062,141.52999877929688,3001400
2020-09-14,149.08999633789062,150.50999450683594,147.47000122070312,149.0,142.39968872070312,3072500
2020-09-15,149.9600067138672,151.8699951171875,149.4199981689453,150.0800018310547,143.43186950683594,2923500
2020-09-16,151.72000122070312,152.67999267578125,150.7899932861328,150.9600067138672,144.2728729248047,3618800
2020-09-17,150.1300048828125,152.67999267578125,149.4600067138672,152.47000122070312,145.71600341796875,3620700
2020-09-18,152.0399932861328,154.5,152.0399932861328,154.1699981689453,147.34068298339844,13209800
2020-09-21,153.1699981689453,153.66000366210938,149.05999755859375,151.17999267578125,144.48313903808594,3501600
2020-09-22,150.91000366210938,151.57000732421875,149.14999389648438,149.86000061035156,143.2215576171875,2926400
2020-09-23,150.0500030517578,151.58999633789062,148.6999969482422,149.80999755859375,143.17381286621094,3545700
2020-09-24,149.25999450683594,149.66000366210938,147.3699951171875,148.80999755859375,142.21810913085938,3424200
2020-09-25,148.38999938964844,150.39999389648438,147.85000610351562,150.25999450683594,143.60385131835938,2440600
2020-09-28,151.0,151.5800018310547,147.89999389648438,148.10000610351562,141.53956604003906,2427100
2020-09-29,147.97999572753906,148.44000244140625,145.92999267578125,146.25999450683594,139.78106689453125,3308300
2020-09-30,146.39999389648438,148.4499969482422,145.05999755859375,148.02000427246094,141.46310424804688,5083900
2020-10-01,148.3300018310547,148.7100067138672,144.05999755859375,144.2899932861328,137.89833068847656,3809200
2020-10-02,143.6699981689453,146.94000244140625,143.27000427246094,145.2100067138672,138.777587890625,3880000
2020-10-05,145.07000732421875,147.47000122070312,144.17999267578125,146.6300048828125,140.13467407226562,2790600
2020-10-06,146.92999267578125,147.8300018310547,143.92999267578125,144.1300048828125,137.7454071044922,2409200
2020-10-07,148.52000427246094,149.88999938964844,146.85000610351562,148.9600067138672,142.36148071289062,4602800
2020-10-08,152.39999389648438,153.94000244140625,150.5,153.5,146.70034790039062,4686100
2020-10-09,154.08999633789062,157.14999389648438,154.07000732421875,156.8800048828125,149.93063354492188,4590600
2020-10-12,156.8300018310547,157.14999389648438,154.4199981689453,154.49000549316406,147.64651489257812,3242700
2020-10-13,153.0,154.3300018310547,148.5500030517578,150.0800018310547,143.43186950683594,5963900
2020-10-14,150.3800048828125,150.60000610351562,147.7100067138672,148.4600067138672,141.8836212158203,2710200
2020-10-15,146.50999450683594,146.91000366210938,145.3800048828125,146.77999877929688,140.27804565429688,3785900
2020-10-16,147.11000061035156,148.3800048828125,146.0,146.1199951171875,139.6472625732422,2918900
2020-10-19,147.0,147.41000366210938,142.2100067138672,142.8000030517578,136.47434997558594,3158900
2020-10-20,143.36000061035156,144.1199951171875,142.11000061035156,143.58999633789062,137.22930908203125,2188700
2020-10-21,142.2899932861328,143.3300018310547,141.2100067138672,141.30999755859375,135.05035400390625,1983700
2020-10-22,141.52999877929688,142.25999450683594,140.8000030517578,141.64999389648438,135.3752899169922,3056600
2020-10-23,142.24000549316406,144.6999969482422,141.72000122070312,142.3800048828125,136.07293701171875,2427200
2020-10-26,141.89999389648438,142.2899932861328,140.0500030517578,141.6999969482422,135.42306518554688,2947100
2020-10-27,133.02000427246094,136.0800018310547,131.8699951171875,131.89999389648438,126.0571517944336,11374600
2020-10-28,130.4600067138672,134.10000610351562,130.30999755859375,131.30999755859375,125.4933090209961,6188000
2020-10-29,132.0,133.1300048828125,130.3800048828125,132.5500030517578,126.67840576171875,4099900
2020-10-30,131.75999450683594,133.10000610351562,129.2100067138672,130.4600067138672,124.68097686767578,4335300
2020-11-02,132.5399932861328,133.9499969482422,129.99000549316406,131.6300048828125,125.79914855957031,3449500
2020-11-03,133.63999938964844,134.07000732421875,130.6999969482422,130.97999572753906,125.17794036865234,3628400
2020-11-04,134.91000366210938,151.97999572753906,134.91000366210938,148.58999633789062,142.00782775878906,12211700
2020-11-05,147.67999267578125,148.80999755859375,144.6999969482422,145.52000427246094,139.07386779785156,5731000
2020-11-06,145.0500030517578,147.38999938964844,139.10000610351562,142.74000549316406,136.4169921875,6229800
2020-11-09,142.5399932861328,144.75,140.60000610351562,142.3300018310547,136.025146484375,5493800
2020-11-10,147.60000610351562,149.1999969482422,143.7899932861328,146.55999755859375,140.0677490234375,5377000
2020-11-11,147.75999450683594,147.75999450683594,143.3699951171875,144.75999450683594,138.3475341796875,3046800
2020-11-12,142.92999267578125,143.4600067138672,139.86000061035156,141.02999877929688,135.47525024414062,3463400
2020-11-13,142.42999267578125,143.2100067138672,141.32000732421875,142.3800048828125,136.77210998535156,2142700
2020-11-16,143.05999755859375,144.3000030517578,140.0,140.58999633789062,135.0526123046875,4957600
2020-11-17,139.57000732421875,141.9600067138672,138.61000061035156,141.1999969482422,135.63858032226562,3619200
2020-11-18,141.89999389648438,142.4199981689453,140.1300048828125,140.1699981689453,134.649169921875,2795100
2020-11-19,140.25,143.88999938964844,138.9199981689453,143.41000366210938,137.7615203857422,4626100
2020-11-20,142.83999633789062,147.08999633789062,142.83999633789062,145.49000549316406,139.75961303710938,5063800
2020-11-23,145.5399932861328,145.6199951171875,141.16000366210938,143.3800048828125,137.73272705078125,3794200
2020-11-24,143.38999938964844,145.63999938964844,143.11000061035156,144.89999389648438,139.19284057617188,4127000
2020-11-25,144.89999389648438,145.33999633789062,142.61000061035156,144.75,139.04873657226562,3223700
2020-11-27,145.64999389648438,147.9199981689453,145.36000061035156,147.44000244140625,141.63279724121094,1754000
2020-11-30,146.33999633789062,148.1699981689453,144.89999389648438,145.64999389648438,139.91329956054688,5842200
2020-12-01,146.69000244140625,148.05999755859375,145.25999450683594,145.55999755859375,139.8268585205078,3954400
2020-12-02,145.36000061035156,147.08999633789062,144.3800048828125,145.16000366210938,139.44259643554688,3757400
2020-12-03,145.6999969482422,146.5,143.1300048828125,144.11000061035156,138.43399047851562,4059600
2020-12-04,144.07000732421875,148.72000122070312,144.0,148.4499969482422,142.60301208496094,3058600
2020-12-07,147.3000030517578,148.3300018310547,146.47999572753906,147.4199981689453,141.61358642578125,2637200
2020-12-08,146.97999572753906,150.13999938964844,146.91000366210938,149.3000030517578,143.4195556640625,2754400
2020-12-09,154.58999633789062,158.94000244140625,153.67999267578125,158.0,151.77688598632812,8364400
2020-12-10,159.8699951171875,162.0,158.17999267578125,161.0,154.65872192382812,6430600
2020-12-11,159.72000122070312,161.17999267578125,159.05999755859375,160.0399932861328,153.73651123046875,3441900
2020-12-14,160.69000244140625,162.2899932861328,157.8300018310547,157.91000366210938,151.69039916992188,4390100
2020-12-15,159.42999267578125,168.22999572753906,158.0500030517578,167.42999267578125,160.83547973632812,6974300
2020-12-16,169.69000244140625,173.19000244140625,166.75,172.0500030517578,165.27349853515625,6009900
2020-12-17,171.72999572753906,173.89999389648438,171.10000610351562,172.6300048828125,165.83065795898438,3521100
2020-12-18,172.52000427246094,172.88999938964844,169.0,171.39999389648438,164.6490936279297,7356400
2020-12-21,168.8800048828125,169.0,165.8000030517578,168.77999877929688,162.13232421875,3655900
2020-12-22,167.7100067138672,168.38999938964844,165.8699951171875,166.72000122070312,160.1533966064453,2447900
2020-12-23,167.4499969482422,168.0,165.47000122070312,165.47999572753906,158.96226501464844,1697300
2020-12-24,165.85000610351562,167.94000244140625,165.85000610351562,166.66000366210938,160.09580993652344,627200
2020-12-28,167.2100067138672,167.60000610351562,165.2100067138672,166.5,159.94212341308594,1482000
2020-12-29,166.6300048828125,167.75,165.91000366210938,166.5800018310547,160.0189666748047,1712000
2020-12-30,167.44000244140625,168.38999938964844,166.67999267578125,167.00999450683594,160.4320068359375,1413300
2020-12-31,167.07000732421875,169.13999938964844,166.2899932861328,168.83999633789062,162.18995666503906,1643600
2021-01-04,169.02000427246094,169.47999572753906,163.10000610351562,165.5,158.9814910888672,3164800
2021-01-05,165.19000244140625,166.66000366210938,163.1999969482422,166.32000732421875,159.7691650390625,2322600
2021-01-06,162.97999572753906,167.27999877929688,162.97000122070312,164.32000732421875,157.8479461669922,3619700
2021-01-07,164.17999267578125,167.1199951171875,161.77999877929688,165.8300018310547,159.29847717285156,3025500
2021-01-08,166.22000122070312,166.86000061035156,164.63999938964844,166.41000366210938,159.8556671142578,3438100
2021-01-11,185.0,189.3000030517578,182.02000427246094,185.94000244140625,178.61642456054688,11396500
2021-01-12,182.7899932861328,184.24000549316406,177.44000244140625,178.8000030517578,171.75762939453125,7179300
2021-01-13,179.8300018310547,187.6199951171875,179.33999633789062,185.5,178.19374084472656,7303900
2021-01-14,185.27000427246094,188.9600067138672,184.5800018310547,186.69000244140625,179.33688354492188,4413200
2021-01-15,186.8000030517578,191.77999877929688,186.8000030517578,190.77000427246094,183.2561798095703,6624600
2021-01-19,196.0,199.52000427246094,194.07000732421875,198.47999572753906,190.66249084472656,7729100
2021-01-20,198.77000427246094,201.77000427246094,198.67999267578125,201.25999450683594,193.33299255371094,5335800
2021-01-21,203.6999969482422,204.72000122070312,198.00999450683594,202.35000610351562,194.3800811767578,8698800
2021-01-22,202.0399932861328,206.5399932861328,200.55999755859375,206.13999938964844,198.02078247070312,6128800
2021-01-25,208.24000549316406,212.52999877929688,208.08999633789062,212.35000610351562,203.98622131347656,5959100
2021-01-26,212.5500030517578,213.22999572753906,210.60000610351562,212.72000122070312,204.34164428710938,6601500
2021-01-27,211.07000732421875,212.02000427246094,205.10000610351562,207.57000732421875,199.39450073242188,7358000
2021-01-28,208.0,211.83999633789062,207.57000732421875,210.1199951171875,201.84405517578125,5460400
2021-01-29,211.9600067138672,218.0,204.4600067138672,207.97000122070312,199.7787322998047,8401700
2021-02-01,209.4600067138672,209.88999938964844,203.10000610351562,203.13999938964844,195.13893127441406,5383800
2021-02-02,204.3800048828125,205.89999389648438,197.35000610351562,197.55999755859375,189.7787322998047,5314600
2021-02-03,197.80999755859375,200.58999633789062,196.88999938964844,196.9600067138672,189.202392578125,3679000
2021-02-04,196.80999755859375,201.8800048828125,195.63999938964844,201.6199951171875,193.67884826660156,2924300
2021-02-05,201.6199951171875,202.9199981689453,200.85000610351562,201.77000427246094,193.82293701171875,2732200
2021-02-08,202.3800048828125,206.42999267578125,201.91000366210938,205.77000427246094,197.66539001464844,2909300
2021-02-09,203.75,204.9499969482422,200.32000732421875,201.7100067138672,193.76528930664062,2661300
2021-02-10,204.47000122070312,205.5500030517578,201.63999938964844,204.38999938964844,196.33975219726562,3062700
2021-02-11,202.8699951171875,204.17999267578125,201.6199951171875,202.5800018310547,195.41368103027344,3544700
2021-02-12,201.64999389648438,208.22000122070312,201.14999389648438,207.2899932861328,199.9570770263672,2611300
2021-02-16,205.97999572753906,207.49000549316406,203.61000061035156,205.75999450683594,198.481201171875,2741900
2021-02-17,205.00999450683594,206.69000244140625,204.27000427246094,206.4600067138672,199.1564483642578,3329900
2021-02-18,205.3000030517578,205.4199981689453,200.9499969482422,201.1199951171875,194.0053253173828,3919400
2021-02-19,201.1300048828125,202.8800048828125,200.3300018310547,200.9199981689453,193.81240844726562,3434900
2021-02-22,199.17999267578125,201.61000061035156,197.9600067138672,200.67999267578125,193.58090209960938,2263600
2021-02-23,200.30999755859375,204.30999755859375,198.67999267578125,202.47999572753906,195.3172149658203,3287700
2021-02-24,201.6699981689453,206.4600067138672,201.6300048828125,204.52000427246094,197.28509521484375,2848800
2021-02-25,203.57000732421875,205.5500030517578,201.75,203.82000732421875,196.60983276367188,2386700
2021-02-26,206.6999969482422,206.99000549316406,202.05999755859375,204.88999938964844,197.64198303222656,3887900
2021-03-01,205.77999877929688,208.24000549316406,204.77999877929688,206.47000122070312,199.1660919189453,2797400
2021-03-02,208.88999938964844,209.9499969482422,204.10000610351562,204.13999938964844,196.91851806640625,3445300
2021-03-03,203.3699951171875,204.30999755859375,199.7100067138672,202.0,194.85421752929688,3660300
2021-03-04,203.7899932861328,204.74000549316406,198.61000061035156,200.5399932861328,193.44586181640625,4308400
2021-03-05,201.02000427246094,207.6699981689453,200.8800048828125,206.9199981689453,199.60018920898438,3875900
2021-03-08,207.0,210.88999938964844,206.32000732421875,207.02999877929688,199.70626831054688,3300300
2021-03-09,208.33999633789062,212.16000366210938,206.05999755859375,206.11000061035156,198.81878662109375,4227300
2021-03-10,206.88999938964844,208.0399932861328,204.38999938964844,205.4499969482422,198.18215942382812,3400200
2021-03-11,206.50999450683594,207.25,204.27000427246094,205.2100067138672,197.95069885253906,4037300
